date,profit
2025-10-18,156.0
2025-10-18,356.94
2025-10-18,189.08
2025-10-18,327.47
2025-10-18,419.52
2025-10-18,376.86
2025-10-18,212.05
2025-10-18,171.12
2025-10-18,429.46
2025-10-18,443.83
2025-10-18,397.36
2025-10-18,220.47
2025-10-18,223.51
2025-10-18,215.53
2025-10-18,152.9
2025-10-18,353.38
2025-10-18,382.41
2025-10-18,235.03
2025-10-18,398.61
2025-10-18,274.69
2025-10-18,140.45
2025-10-18,256.7
2025-10-18,254.9
2025-10-18,107.78
2025-10-18,296.83
2025-10-18,184.61
2025-10-18,394.33
2025-10-18,384.11
2025-10-18,370.45
2025-10-18,160.82
2025-10-18,386.64
2025-10-18,469.16
2025-10-18,105.87
2025-10-18,211.06
2025-10-18,189.63
2025-10-18,424.21
2025-10-18,308.39
2025-10-18,124.15
2025-10-18,263.35
2025-10-18,424.74
2025-10-18,120.01
2025-10-18,140.98
2025-10-18,186.91
2025-10-18,329.09
2025-10-18,243.33
2025-10-18,372.02
2025-10-18,392.62
2025-10-18,426.21
2025-10-18,386.31
2025-10-18,104.25
2025-10-18,304.03
2025-10-18,245.7
2025-10-18,311.53
2025-10-18,188.16
2025-10-18,361.86
2025-10-18,284.15
2025-10-18,155.79
2025-10-18,274.85
2025-10-18,474.13
2025-10-18,269.19
2025-10-18,335.51
2025-10-18,339.17
2025-10-18,252.9
2025-10-18,422.97
2025-10-18,92.84
2025-10-18,222.25
2025-10-18,420.56
2025-10-18,201.55
2025-10-18,231.28
2025-10-18,403.53
2025-10-18,155.94
2025-10-18,211.7
2025-10-18,289.83
2025-10-18,199.91
2025-10-18,433.75
2025-10-18,218.95
2025-10-18,347.62
2025-10-18,370.5
2025-10-18,332.46
2025-10-18,169.47
2025-10-18,208.64
2025-10-18,369.93
2025-10-18,252.7
2025-10-18,474.04
2025-10-18,214.77
2025-10-18,453.98
2025-10-18,328.05
2025-10-18,422.42
2025-10-18,396.53
2025-10-18,392.03
2025-10-18,162.95
2025-10-18,329.55
2025-10-18,260.59
2025-10-18,194.86
2025-10-18,290.17
2025-10-18,131.74
2025-10-18,230.54
2025-10-18,299.56
2025-10-18,403.28
2025-10-18,276.7
2025-10-18,158.3
2025-10-18,312.81
2025-10-18,235.73
2025-10-18,498.5
2025-10-18,161.62
2025-10-18,338.61
2025-10-18,189.57
2025-10-18,354.35
2025-10-18,445.06
2025-10-18,350.79
2025-10-18,267.76
2025-10-18,264.96
2025-10-18,413.52
2025-10-18,130.63
2025-10-18,373.81
2025-10-18,145.24
2025-10-18,309.45
2025-10-18,238.01
2025-10-18,273.13
2025-10-18,144.57
2025-10-18,292.3
2025-10-18,214.02
2025-10-18,370.99
2025-10-18,426.21
2025-10-18,211.06
2025-10-18,160.52
2025-10-18,354.73
2025-10-18,294.77
2025-10-18,339.49
2025-10-18,252.98
2025-10-18,110.81
2025-10-18,218.66
2025-10-18,429.54
2025-10-18,88.91
2025-10-18,434.25
2025-10-18,194.47
2025-10-18,225.42
2025-10-18,211.75
2025-10-18,412.79
2025-10-18,300.13
2025-10-18,481.79
2025-10-18,326.85
2025-10-18,270.78
2025-10-18,366.64
2025-10-18,472.44
2025-10-18,357.87
2025-10-18,187.75
2025-10-18,200.73
2025-10-18,205.99
2025-10-18,203.92
2025-10-18,268.96
2025-10-18,211.78
2025-10-18,293.45
2025-10-18,292.26
2025-10-18,439.0
2025-10-18,295.32
2025-10-18,420.74
2025-10-18,408.13
2025-10-18,346.42
2025-10-18,375.63
2025-10-18,180.36
2025-10-18,149.48
2025-10-18,87.27
2025-10-18,457.86
2025-10-18,427.26
2025-10-18,88.13
2025-10-18,455.38
2025-10-18,261.99
2025-10-18,286.76
2025-10-18,286.36
2025-10-18,322.28
2025-10-18,361.17
2025-10-18,266.83
2025-10-18,241.62
2025-10-18,465.26
2025-10-18,189.23
2025-10-18,347.54
2025-10-18,247.28
2025-10-18,489.03
2025-10-18,209.65
2025-10-18,421.98
2025-10-18,230.07
2025-10-18,294.16
2025-10-18,349.03
2025-10-18,376.39
2025-10-18,319.46
2025-10-18,92.99
2025-10-18,165.97
2025-10-18,371.25
2025-10-18,382.1
2025-10-18,363.38
2025-10-18,226.25
2025-10-18,249.13
2025-10-18,231.11
2025-10-18,262.68
2025-10-18,334.77
2025-10-18,484.96
2025-10-18,255.67
2025-10-18,187.14
2025-10-18,156.84
2025-10-18,155.99
2025-10-18,193.4
2025-10-18,206.81
2025-10-18,186.52
2025-10-18,313.34
2025-10-18,331.8
2025-10-18,213.28
2025-10-18,214.59
2025-10-18,348.75
2025-10-18,75.43
2025-10-18,256.41
2025-10-18,362.16
2025-10-18,160.52
2025-10-18,186.88
2025-10-18,175.04
2025-10-18,103.55
2025-10-18,419.78
2025-10-18,191.82
2025-10-18,143.9
2025-10-18,152.45
2025-10-18,399.88
2025-10-18,327.27
2025-10-18,247.03
2025-10-18,384.08
2025-10-18,231.37
2025-10-18,120.17
2025-10-18,291.43
2025-10-18,282.85
2025-10-18,448.18
2025-10-18,287.11
2025-10-18,149.71
2025-10-18,196.36
2025-10-18,222.81
2025-10-18,340.66
2025-10-18,396.19
2025-10-18,132.33
2025-10-18,115.66
2025-10-18,386.8
2025-10-18,304.96
2025-10-18,443.38
2025-10-18,288.88
2025-10-18,299.73
2025-10-18,155.22
2025-10-18,432.43
2025-10-18,91.19
2025-10-18,476.33
2025-10-18,357.95
2025-10-18,232.41
2025-10-18,287.32
2025-10-18,132.75
2025-10-18,441.67
2025-10-18,208.88
2025-10-18,146.92
2025-10-18,476.54
2025-10-18,246.33
2025-10-18,296.4
2025-10-18,349.93
2025-10-18,291.44
2025-10-18,394.93
2025-10-18,288.8
2025-10-18,172.27
2025-10-18,454.47
2025-10-18,171.42
2025-10-18,442.69
2025-10-18,117.05
2025-10-18,470.63
2025-10-18,390.61
2025-10-18,311.44
2025-10-18,350.18
2025-10-18,231.16
2025-10-18,220.41
2025-10-18,450.6
2025-10-18,234.87
2025-10-18,375.69
2025-10-18,228.64
2025-10-18,486.91
2025-10-18,140.61
2025-10-18,205.6
2025-10-18,305.6
2025-10-18,210.44
2025-10-18,302.4
2025-10-18,232.26
2025-10-18,69.72
2025-10-18,288.54
2025-10-18,302.18
2025-10-18,217.47
2025-10-18,347.56
2025-10-18,266.67
2025-10-18,440.1
2025-10-18,446.93
2025-10-18,213.4
2025-10-18,154.02
2025-10-18,388.39
2025-10-18,466.48
2025-10-18,234.31
2025-10-18,221.35
2025-10-18,396.62
2025-10-18,266.01
2025-10-18,243.18
2025-10-18,178.2
2025-10-18,366.28
2025-10-18,487.39
2025-10-18,272.87
2025-10-18,211.12
2025-10-18,352.98
2025-10-18,448.21
2025-10-18,168.18
2025-10-18,100.89
2025-10-18,408.1
2025-10-18,415.37
2025-10-18,407.35
2025-10-18,95.96
2025-10-18,165.02
2025-10-18,127.96
2025-10-18,442.92
2025-10-18,189.55
2025-10-18,368.15
2025-10-18,360.21
2025-10-18,251.78
2025-10-18,347.6
2025-10-18,235.81
2025-10-18,205.71
2025-10-18,367.16
2025-10-18,271.49
2025-10-18,282.31
2025-10-18,428.97
2025-10-18,346.7
2025-10-18,74.17
2025-10-18,234.5
2025-10-18,313.17
2025-10-18,257.05
2025-10-18,151.57
2025-10-18,412.54
2025-10-18,341.06
2025-10-18,196.3
2025-10-18,435.68
2025-10-18,230.16
2025-10-18,188.74
2025-10-18,320.11
2025-10-18,330.33
2025-10-18,387.77
2025-10-18,232.06
2025-10-18,322.98
2025-10-18,400.39
2025-10-18,356.64
2025-10-18,292.29
2025-10-18,286.83
2025-10-18,465.31
2025-10-18,487.66
2025-10-18,55.07
2025-10-18,161.77
2025-10-18,188.27
2025-10-18,309.49
2025-10-18,193.08
2025-10-18,94.39
2025-10-18,343.02
2025-10-18,160.69
2025-10-18,343.14
2025-10-18,390.0
2025-10-18,145.88
2025-10-18,360.76
2025-10-18,190.13
2025-10-18,208.72
2025-10-18,278.95
2025-10-18,269.58
2025-10-18,112.85
2025-10-18,294.51
2025-10-18,284.36
2025-10-18,450.12
2025-10-18,493.03
2025-10-18,246.82
2025-10-18,399.16
2025-10-18,489.19
2025-10-18,287.53
2025-10-18,292.21
2025-10-18,379.09
2025-10-18,398.9
2025-10-18,330.71
2025-10-18,110.48
2025-10-18,326.26
2025-10-18,269.51
2025-10-18,310.33
2025-10-18,401.8
2025-10-18,183.64
2025-10-18,144.73
2025-10-18,130.61
2025-10-18,246.68
2025-10-18,134.47
2025-10-18,409.8
2025-10-18,363.58
2025-10-18,310.77
2025-10-18,298.02
2025-10-18,133.05
2025-10-18,386.51
2025-10-18,286.69
2025-10-18,184.23
2025-10-18,131.05
2025-10-18,349.29
2025-10-18,324.86
2025-10-18,178.44
2025-10-18,364.2
2025-10-18,333.94
2025-10-18,399.0
2025-10-18,365.43
2025-10-18,250.69
2025-10-18,275.16
2025-10-18,354.37
2025-10-18,343.82
2025-10-18,194.46
2025-10-18,81.56
2025-10-18,213.1
2025-10-18,260.96
2025-10-18,169.4
2025-10-18,346.28
2025-10-18,423.4
2025-10-18,439.41
2025-10-18,250.5
2025-10-18,370.39
2025-10-18,271.22
2025-10-18,432.72
2025-10-18,326.45
2025-10-18,429.82
2025-10-18,182.0
2025-10-18,165.09
2025-10-18,331.07
2025-10-18,208.27
2025-10-18,168.03
2025-10-18,257.55
2025-10-18,107.6
2025-10-18,444.48
2025-10-18,206.91
2025-10-18,343.32
2025-10-18,267.24
2025-10-18,198.83
2025-10-18,311.48
2025-10-18,468.92
2025-10-18,148.55
2025-10-18,323.87
2025-10-18,251.18
2025-10-18,121.29
2025-10-18,293.24
2025-10-18,243.67
2025-10-18,403.01
2025-10-18,302.41
2025-10-18,178.07
2025-10-18,237.98
2025-10-18,321.85
2025-10-18,206.99
2025-10-18,428.95
2025-10-18,236.4
2025-10-18,415.13
2025-10-18,190.24
2025-10-18,220.32
2025-10-18,356.9
2025-10-18,135.31
2025-10-18,483.97
2025-10-18,243.75
2025-10-18,335.19
2025-10-18,431.01
2025-10-18,407.4
2025-10-18,429.83
2025-10-18,93.91
2025-10-18,144.27
2025-10-18,278.05
2025-10-18,164.75
2025-10-18,358.56
2025-10-18,459.32
2025-10-18,358.96
2025-10-18,361.25
2025-10-18,182.15
2025-10-18,306.99
2025-10-18,340.64
2025-10-18,93.22
2025-10-18,417.87
2025-10-18,136.2
2025-10-18,270.15
2025-10-18,398.44
2025-10-18,100.15
2025-10-18,400.91
2025-10-18,297.36
2025-10-18,464.41
2025-10-18,404.58
2025-10-18,279.44
2025-10-18,399.19
2025-10-18,426.37
2025-10-18,175.96
2025-10-18,177.82
2025-10-18,100.15
2025-10-18,494.96
2025-10-18,205.86
2025-10-18,344.49
2025-10-18,283.64
2025-10-18,454.69
2025-10-18,341.48
2025-10-18,187.31
2025-10-18,459.77
2025-10-18,200.2
2025-10-18,476.22
2025-10-18,145.24
2025-10-18,255.18
2025-10-18,366.49
2025-10-18,124.45
2025-10-18,448.05
2025-10-18,201.89
2025-10-18,293.81
2025-10-18,238.95
2025-10-18,172.13
2025-10-18,393.76
2025-10-18,126.83
2025-10-18,311.47
2025-10-18,437.92
2025-10-18,428.55
2025-10-18,143.94
2025-10-18,226.16
2025-10-18,272.89
2025-10-18,364.8
2025-10-18,417.28
2025-10-18,494.85
2025-10-18,385.37
2025-10-18,460.31
2025-10-18,253.21
2025-10-18,166.64
2025-10-18,446.56
2025-10-18,218.47
2025-10-18,190.43
2025-10-18,138.06
2025-10-18,297.54
2025-10-18,222.73
2025-10-18,202.76
2025-10-18,427.88
2025-10-18,133.05
2025-10-18,219.1
2025-10-18,405.05
2025-10-18,323.32
2025-10-18,384.95
2025-10-18,344.83
2025-10-18,390.36
2025-10-18,189.63
2025-10-18,169.81
2025-10-18,115.58
2025-10-18,116.63
2025-10-18,388.81
2025-10-18,368.97
2025-10-18,90.32
2025-10-18,162.42
2025-10-18,165.65
2025-10-18,334.68
2025-10-18,209.0
2025-10-18,287.49
2025-10-18,180.94
2025-10-18,228.74
2025-10-18,218.82
2025-10-18,321.89
2025-10-18,166.53
2025-10-18,315.5
2025-10-18,376.17
2025-10-18,189.28
2025-10-18,216.22
2025-10-18,108.36
2025-10-18,334.38
2025-10-18,313.95
2025-10-18,332.9
2025-10-18,213.31
2025-10-18,268.87
2025-10-18,442.49
2025-10-18,398.05
2025-10-18,204.11
2025-10-18,215.23
2025-10-18,170.64
2025-10-18,391.59
2025-10-18,178.18
2025-10-18,404.92
2025-10-18,170.94
2025-10-18,468.19
2025-10-18,297.86
2025-10-18,236.38
2025-10-18,190.08
2025-10-18,357.5
2025-10-18,335.84
2025-10-18,436.28
2025-10-18,339.4
2025-10-18,359.11
2025-10-18,351.96
2025-10-18,327.3
2025-10-18,57.49
2025-10-18,344.94
2025-10-18,223.39
2025-10-18,239.87
2025-10-18,241.87
2025-10-18,109.01
2025-10-18,419.12
2025-10-18,372.84
2025-10-18,143.63
2025-10-18,243.74
2025-10-18,467.2
2025-10-18,386.53
2025-10-18,273.51
2025-10-18,477.45
2025-10-18,233.14
2025-10-18,305.24
2025-10-18,299.26
2025-10-18,387.18
2025-10-18,319.24
2025-10-18,409.25
2025-10-18,427.93
2025-10-18,276.66
2025-10-18,469.18
2025-10-18,261.59
2025-10-18,435.81
2025-10-18,209.59
2025-10-18,390.98
2025-10-18,298.89
2025-10-18,343.43
2025-10-18,307.02
2025-10-18,261.59
2025-10-18,445.34
2025-10-18,442.65
2025-10-18,158.97
2025-10-18,438.99
2025-10-18,366.32
2025-10-18,153.43
2025-10-18,246.45
2025-10-18,360.54
2025-10-18,184.78
2025-10-18,205.06
2025-10-18,405.24
2025-10-18,204.46
2025-10-18,413.05
2025-10-18,286.87
2025-10-18,473.91
2025-10-18,142.25
2025-10-18,105.91
2025-10-18,378.78
2025-10-18,183.22
2025-10-18,135.22
2025-10-18,280.76
2025-10-18,339.89
2025-10-18,70.16
2025-10-18,215.46
2025-10-18,354.63
2025-10-18,498.19
2025-10-18,181.07
2025-10-18,207.92
2025-10-18,284.08
2025-10-18,227.09
2025-10-18,340.92
2025-10-18,386.73
2025-10-18,163.8
2025-10-18,208.14
2025-10-18,178.92
2025-10-18,315.3
2025-10-18,331.64
2025-10-18,259.71
2025-10-18,446.79
2025-10-18,127.76
2025-10-18,419.54
2025-10-18,193.52
2025-10-18,187.28
2025-10-18,459.03
2025-10-18,478.33
2025-10-18,287.02
2025-10-18,423.59
2025-10-18,235.43
2025-10-18,179.67
2025-10-18,292.4
2025-10-18,469.02
2025-10-18,160.26
2025-10-18,357.7
2025-10-18,193.65
2025-10-18,293.65
2025-10-18,472.79
2025-10-18,193.92
2025-10-18,250.02
2025-10-18,271.05
2025-10-18,113.16
2025-10-18,160.44
2025-10-18,219.38
2025-10-18,191.54
2025-10-18,240.74
2025-10-18,435.75
2025-10-18,241.48
2025-10-18,240.69
2025-10-18,333.91
2025-10-18,419.82
2025-10-18,379.4
2025-10-18,504.9
2025-10-18,152.49
2025-10-18,142.72
2025-10-18,211.94
2025-10-18,211.52
2025-10-18,335.04
2025-10-18,250.68
2025-10-18,290.45
2025-10-18,161.41
2025-10-18,146.97
2025-10-18,272.81
2025-10-18,482.47
2025-10-18,482.47
2025-10-18,141.95
2025-10-18,246.45
2025-10-18,482.66
2025-10-18,191.39
2025-10-18,176.5
2025-10-18,208.91
2025-10-18,383.68
2025-10-18,478.79
2025-10-18,169.2
2025-10-18,417.66
2025-10-18,101.16
2025-10-18,223.32
2025-10-18,442.52
2025-10-18,393.55
2025-10-18,461.06
2025-10-18,376.57
2025-10-18,177.75
2025-10-18,123.58
2025-10-18,189.53
2025-10-18,408.46
2025-10-18,155.24
2025-10-18,208.65
2025-10-18,203.4
2025-10-18,439.9
2025-10-18,409.03
2025-10-18,274.54
2025-10-18,193.84
2025-10-18,344.03
2025-10-18,322.27
2025-10-18,181.44
2025-10-18,131.26
2025-10-18,384.96
2025-10-18,171.61
2025-10-18,101.02
2025-10-18,236.08
2025-10-18,348.49
2025-10-18,65.82
2025-10-18,350.87
2025-10-18,164.74
2025-10-18,310.4
2025-10-18,265.9
2025-10-18,475.26
2025-10-18,114.79
2025-10-18,176.21
2025-10-18,252.96
2025-10-18,380.46
2025-10-18,335.42
2025-10-18,418.01
2025-10-18,116.45
2025-10-18,351.1
2025-10-18,394.57
2025-10-18,349.93
2025-10-18,278.78
2025-10-18,389.29
2025-10-18,434.87
2025-10-18,383.62
2025-10-18,155.88
2025-10-18,474.56
2025-10-18,474.66
2025-10-18,398.8
2025-10-18,439.03
2025-10-18,393.56
2025-10-18,388.11
2025-10-18,314.43
2025-10-18,296.35
2025-10-18,189.12
2025-10-18,315.74
2025-10-18,205.86
2025-10-18,185.01
2025-10-18,198.92
2025-10-18,393.47
2025-10-18,418.24
2025-10-18,407.07
2025-10-18,421.31
2025-10-18,200.67
2025-10-18,511.32
2025-10-18,293.15
2025-10-18,179.89
2025-10-18,451.59
2025-10-18,165.63
2025-10-18,220.36
2025-10-18,448.58
2025-10-18,382.75
2025-10-18,452.89
2025-10-18,295.81
2025-10-18,273.52
2025-10-18,404.83
2025-10-18,392.61
2025-10-18,148.44
2025-10-18,230.86
2025-10-18,116.98
2025-10-18,201.95
2025-10-18,239.0
2025-10-18,198.24
2025-10-18,380.69
2025-10-18,286.11
2025-10-18,384.31
2025-10-18,397.58
2025-10-18,344.02
2025-10-18,175.15
2025-10-18,473.4
2025-10-18,140.33
2025-10-18,143.12
2025-10-18,366.23
2025-10-18,288.86
2025-10-18,388.73
2025-10-18,186.81
2025-10-18,277.77
2025-10-18,117.15
2025-10-18,360.17
2025-10-18,283.8
2025-10-18,399.37
2025-10-18,220.4
2025-10-18,328.77
2025-10-18,465.19
2025-10-18,206.89
2025-10-18,353.78
2025-10-18,253.21
2025-10-18,425.96
2025-10-18,460.41
2025-10-18,91.75
2025-10-18,305.82
2025-10-18,359.64
2025-10-18,104.59
2025-10-18,464.97
2025-10-18,413.29
2025-10-18,294.16
2025-10-18,344.88
2025-10-18,224.51
2025-10-18,152.2
2025-10-18,185.05
2025-10-18,477.31
2025-10-18,228.47
2025-10-18,202.57
2025-10-18,405.15
2025-10-18,288.3
2025-10-18,259.73
2025-10-18,186.17
2025-10-18,199.01
2025-10-18,460.64
2025-10-18,179.18
2025-10-18,502.7
2025-10-18,402.76
2025-10-18,342.44
2025-10-18,261.03
2025-10-18,299.12
2025-10-18,230.59
2025-10-18,383.19
2025-10-18,403.3
2025-10-18,358.81
2025-10-18,361.4
2025-10-18,289.41
2025-10-18,307.66
2025-10-18,337.88
2025-10-18,177.88
2025-10-18,271.83
2025-10-18,449.84
2025-10-18,357.14
2025-10-18,245.66
2025-10-18,459.9
2025-10-18,372.57
2025-10-18,378.84
2025-10-18,229.97
2025-10-18,459.42
2025-10-18,85.64
2025-10-18,429.82
2025-10-18,123.12
2025-10-18,358.77
2025-10-18,417.13
2025-10-18,427.83
2025-10-18,369.77
2025-10-18,357.79
2025-10-18,320.62
2025-10-18,457.33
2025-10-18,326.72
2025-10-18,426.86
2025-10-18,232.2
2025-10-18,377.66
2025-10-18,193.64
2025-10-18,180.38
2025-10-18,393.17
2025-10-18,397.48
2025-10-18,406.15
2025-10-18,106.86
2025-10-18,304.63
2025-10-18,368.01
2025-10-18,298.54
2025-10-18,216.76
2025-10-18,145.76
2025-10-18,416.02
2025-10-18,395.99
2025-10-18,167.69
2025-10-18,308.52
2025-10-18,381.24
2025-10-18,452.46
2025-10-18,155.48
2025-10-18,152.16
2025-10-18,77.72
2025-10-18,380.73
2025-10-18,253.39
2025-10-18,341.89
2025-10-18,170.23
2025-10-18,150.33
2025-10-18,244.26
2025-10-18,279.7
2025-10-18,287.29
2025-10-18,341.38
2025-10-18,238.51
2025-10-18,447.01
2025-10-18,271.2
2025-10-18,193.55
2025-10-18,421.35
2025-10-18,190.2
2025-10-18,257.39
2025-10-18,90.45
2025-10-18,193.64
2025-10-18,430.96
2025-10-18,275.77
2025-10-18,117.08
2025-10-18,109.81
2025-10-18,183.38
2025-10-18,185.15
2025-10-18,281.7
2025-10-18,417.69
2025-10-18,441.85
2025-10-18,227.17
2025-10-18,250.32
2025-10-18,127.67
2025-10-18,366.26
2025-10-18,291.01
2025-10-18,207.01
2025-10-18,330.08
2025-10-18,433.9
2025-10-18,283.13
2025-10-18,303.37
2025-10-18,354.33
2025-10-18,444.35
2025-10-18,371.07
2025-10-18,411.52
2025-10-18,213.76
2025-10-18,64.54
2025-10-18,407.32
2025-10-18,326.6
2025-10-18,258.95
2025-10-18,229.53
2025-10-18,400.29
2025-10-18,187.78
2025-10-18,223.46
2025-10-18,140.13
2025-10-18,277.97
2025-10-18,137.44
2025-10-18,284.21
2025-10-18,202.18
2025-10-18,155.5
2025-10-18,311.11
2025-10-18,251.98
2025-10-18,138.52
2025-10-18,115.99
2025-10-18,236.52
2025-10-18,426.19
2025-10-18,176.14
2025-10-18,284.91
2025-10-18,258.84
2025-10-18,217.22
2025-10-18,349.96
2025-10-18,341.08
2025-10-18,313.78
2025-10-18,328.73
2025-10-18,192.96
2025-10-18,225.27
2025-10-18,251.45
2025-10-18,235.53
2025-10-18,222.85
2025-10-18,86.84
2025-10-18,154.8
2025-10-18,413.63
2025-10-18,154.21
2025-10-18,392.97
2025-10-18,398.56
2025-10-18,171.56
2025-10-18,268.51
2025-10-18,332.65
2025-10-18,190.53
2025-10-18,254.54
2025-10-18,283.24
2025-10-18,328.02
2025-10-18,97.87
2025-10-18,283.71
2025-10-18,248.35
2025-10-18,205.58
2025-10-18,251.23
2025-10-18,319.36
2025-10-18,371.22
2025-10-18,357.94
2025-10-18,244.09
2025-10-18,340.17
2025-10-18,331.22
2025-10-18,289.25
2025-10-18,324.54
2025-10-18,147.33
2025-10-18,156.04
2025-10-18,398.95
2025-10-18,251.75
2025-10-18,378.87
2025-10-18,156.59
2025-10-18,217.1
2025-10-18,289.31
2025-10-18,302.56
2025-10-18,151.2
2025-10-18,369.95
2025-10-18,305.23
2025-10-18,463.58
2025-10-18,185.47
2025-10-18,233.5
2025-10-18,114.0
2025-10-18,419.08
2025-10-18,322.26
2025-10-18,178.09
2025-10-18,324.16
2025-10-18,73.19
2025-10-18,220.94
2025-10-18,288.13
2025-10-18,399.87
2025-10-18,409.35
2025-10-18,140.04
2025-10-18,305.63
2025-10-18,237.16
2025-10-18,340.32
2025-10-18,108.66
2025-10-18,337.14
2025-10-18,330.65
2025-10-18,197.9
2025-10-18,381.38
2025-10-18,287.1
2025-10-18,189.84
2025-10-18,98.42
2025-10-18,319.73
2025-10-18,413.19
2025-10-18,171.35
2025-10-18,415.98
2025-10-18,192.64
2025-10-18,402.59
2025-10-18,348.56
2025-10-18,476.5
2025-10-18,330.49
2025-10-18,344.49
2025-10-18,148.27
2025-10-18,116.49
2025-10-18,338.71
2025-10-18,185.82
2025-10-18,473.83
2025-10-18,337.49
2025-10-18,292.09
2025-10-18,399.62
2025-10-18,427.27
2025-10-18,412.63
2025-10-18,450.86
2025-10-18,277.29
2025-10-18,315.15
2025-10-18,300.62
2025-10-18,251.17
2025-10-18,198.68
2025-10-18,113.25
2025-10-18,434.81
2025-10-18,447.8
2025-10-18,148.02
2025-10-18,414.76
2025-10-18,330.21
2025-10-18,217.95
2025-10-18,234.66
2025-10-18,161.41
2025-10-18,373.65
2025-10-18,304.87
2025-10-18,327.73
2025-10-18,497.07
2025-10-18,252.82
2025-10-18,249.65
2025-10-18,140.71
2025-10-18,468.92
2025-10-18,296.52
2025-10-18,248.99
2025-10-18,393.8
2025-10-18,479.93
2025-10-18,154.36
2025-10-18,140.02
2025-10-18,256.85
2025-10-18,395.53
2025-10-18,166.73
2025-10-18,389.99
2025-10-18,385.61
2025-10-18,354.18
2025-10-18,320.7
2025-10-18,395.74
2025-10-18,284.41
2025-10-18,196.11
2025-10-18,233.57
2025-10-18,270.01
2025-10-18,211.83
2025-10-18,116.88
2025-10-18,368.91
2025-10-18,361.09
2025-10-18,283.88
2025-10-18,328.9
2025-10-18,264.87
2025-10-18,183.15
2025-10-18,169.69
2025-10-18,118.0
2025-10-18,111.55
2025-10-18,422.11
2025-10-18,341.91
2025-10-18,380.87
2025-10-18,328.64
2025-10-18,149.85
2025-10-18,273.12
2025-10-18,375.0
2025-10-18,51.44
2025-10-18,264.55
2025-10-18,429.45
2025-10-18,216.78
2025-10-18,256.42
2025-10-18,283.46
2025-10-18,226.52
2025-10-18,367.29
2025-10-18,375.45
2025-10-18,218.96
2025-10-18,345.58
2025-10-18,199.01
2025-10-18,163.12
2025-10-18,323.79
2025-10-18,432.2
2025-10-18,142.6
2025-10-18,357.62
2025-10-18,159.14
2025-10-18,410.29
2025-10-18,429.56
2025-10-18,416.28
2025-10-18,416.26
2025-10-18,178.29
2025-10-18,507.74
2025-10-18,192.26
2025-10-18,201.4
2025-10-18,201.31
2025-10-18,174.39
2025-10-18,222.16
2025-10-18,333.85
2025-10-18,456.64
2025-10-18,372.56
2025-10-18,228.17
2025-10-18,430.01
2025-10-18,262.97
2025-10-18,194.38
2025-10-18,261.94
2025-10-18,83.43
2025-10-18,349.91
2025-10-18,363.06
2025-10-18,380.79
2025-10-18,303.65
2025-10-18,277.24
2025-10-18,118.54
2025-10-18,370.93
2025-10-18,70.68
2025-10-18,171.7
2025-10-18,232.86
2025-10-18,397.0
2025-10-18,320.8
2025-10-18,233.97
2025-10-18,443.03
2025-10-18,118.27
2025-10-18,407.93
2025-10-18,357.23
2025-10-18,284.42
2025-10-18,370.24
2025-10-18,475.1
2025-10-18,145.36
2025-10-18,415.54
2025-10-18,302.84
2025-10-18,199.16
2025-10-18,326.5
2025-10-18,321.16
2025-10-18,234.11
2025-10-18,127.79
2025-10-18,378.1
2025-10-18,427.57
2025-10-18,399.3
2025-10-18,151.99
2025-10-18,321.24
2025-10-18,385.48
2025-10-18,359.09
2025-10-18,306.27
2025-10-18,319.1
2025-10-18,186.77
2025-10-18,241.56
2025-10-18,318.87
2025-10-18,392.24
2025-10-18,266.97
2025-10-18,400.13
2025-10-18,299.74
2025-10-18,217.02
2025-10-18,418.14
2025-10-18,351.1
2025-10-18,186.78
2025-10-18,182.21
2025-10-18,300.55
2025-10-18,437.06
2025-10-18,121.67
2025-10-18,215.23
2025-10-18,215.7
2025-10-18,268.0
2025-10-18,221.33
2025-10-18,367.82
2025-10-18,214.59
2025-10-18,396.04
2025-10-18,240.87
2025-10-18,257.17
2025-10-18,317.41
2025-10-18,197.67
2025-10-18,378.62
2025-10-18,426.01
2025-10-18,319.4
2025-10-18,162.74
2025-10-18,157.56
2025-10-18,107.85
2025-10-18,457.62
2025-10-18,293.25
2025-10-18,247.92
2025-10-18,350.94
2025-10-18,374.25
2025-10-18,150.4
2025-10-18,164.09
2025-10-18,371.74
2025-10-18,225.34
2025-10-18,460.23
2025-10-18,406.09
2025-10-18,259.69
2025-10-18,163.1
2025-10-18,329.15
2025-10-18,346.53
2025-10-18,175.34
2025-10-18,280.02
2025-10-18,402.49
2025-10-18,300.77
2025-10-18,122.38
2025-10-18,410.44
2025-10-18,482.88
2025-10-18,276.86
2025-10-18,158.49
2025-10-18,239.18
2025-10-18,429.25
2025-10-18,393.43
2025-10-18,352.86
2025-10-18,413.52
2025-10-18,374.43
2025-10-18,380.78
2025-10-18,139.14
2025-10-18,170.72
2025-10-18,296.57
2025-10-18,154.44
2025-10-18,192.85
2025-10-18,374.0
2025-10-18,301.06
2025-10-18,231.88
2025-10-18,422.08
2025-10-18,305.7
2025-10-18,455.74
2025-10-18,97.68
2025-10-18,272.73
2025-10-18,428.78
2025-10-18,128.75
2025-10-18,438.38
2025-10-18,457.88
2025-10-18,183.75
2025-10-18,337.67
2025-10-18,420.85
2025-10-18,302.39
